124095,34,2750,11,29,3,4718.99
200419,20,2977,29,11,13,6634.91
18909,23,3759,6,34,36,1770.28
110588,53,3892,14,26,2,4338.63
17491,4,2164,6,34,31,2069.81
179713,43,1032,8,32,22,5315.83
195140,44,1092,28,12,37,5602.23
41157,40,1321,36,4,25,2430.97
108904,26,1923,10,30,9,4285.72
26910,60,965,15,25,32,1616.84
12680,53,3177,12,28,36,935.14
28569,59,2974,24,16,22,1699.73
36413,58,2880,11,29,24,2151.17
199722,55,978,9,31,24,6200.04
4924,50,935,16,24,35,430.40
24349,17,3041,22,18,32,2270.75
18912,50,3998,9,31,37,1119.91
154612,27,1141,32,8,23,5461.41
70408,17,4001,34,6,31,2881.60
65747,4,810,20,20,22,3871.72
155699,30,3556,34,6,15,5353.42
452165,59,3014,13,27,11,7134.97
9366,60,3466,22,18,13,1118.23
420217,13,1222,19,21,13,7786.03
170723,15,3981,12,28,21,6006.94
37754,18,292,25,15,25,2232.67
22995,25,2518,23,17,39,2001.32
98817,23,858,22,18,18,3919.18
260985,55,2070,27,13,35,5988.64
25303,4,1522,4,36,3,2991.84
306825,10,2709,14,26,15,7571.51
23110,59,2458,11,29,17,1498.85
37789,3,512,19,21,22,3252.90
130634,8,2277,20,20,14,6414.76
17981,31,3133,9,31,25,1497.34
31059,51,3565,28,12,26,1839.71
11050,27,2017,14,26,32,1261.73
12760,35,2577,31,9,21,1047.39
12680,40,2612,9,31,4,751.33
3466,39,967,21,19,5,657.35
397762,24,3065,28,12,36,7599.69
22963,27,1573,3,37,10,1883.06
63804,28,2903,1,39,31,3762.24
8817,16,933,34,6,12,1043.54
54841,24,3302,23,17,32,3241.08
101293,59,1817,17,23,4,3994.04
70726,43,1636,16,24,22,2784.58
95531,5,751,3,37,30,5686.05
73822,16,1318,22,18,32,3051.64
3779,42,1524,32,8,38,668.81
4944,6,2937,28,12,15,585.21
14120,39,3182,28,12,7,839.02
69767,11,789,30,10,6,2911.84
6453,41,77,39,1,25,382.37
29987,21,2721,16,24,10,2274.22
21279,45,1712,23,17,24,1519.70
179264,4,3438,29,11,19,6947.47
14140,21,1108,36,4,38,1464.23
8917,25,3077,4,36,16,1050.24
9991,7,3638,24,16,18,1198.84
29071,18,3065,19,21,12,2165.25
6843,15,1806,14,26,14,809.47
47165,52,2702,21,19,13,2632.37
138175,13,3568,28,12,5,5292.36
19477,59,1092,3,37,7,1336.89
9416,40,1435,26,14,33,1084.54
31399,30,4009,16,24,36,1858.92
45519,48,3530,24,16,13,2690.50
34117,5,912,21,19,19,4011.03
192869,12,2307,5,35,26,6628.89
5308,46,33,4,36,25,511.65
21594,44,3943,3,37,8,1531.14
82625,56,1178,2,38,25,3253.74
17932,41,1052,19,21,29,1061.43
25842,45,46,19,21,20,1918.20
147861,21,2706,3,37,9,5504.01
35194,57,2600,21,19,30,2079.96
17042,34,647,6,34,30,1211.67
89127,6,247,9,31,34,3784.23
29501,47,913,25,15,2,1744.94
37545,46,176,32,8,15,2218.49
123444,26,2421,31,9,19,4858.34
93544,53,594,31,9,2,3687.64
251988,59,3562,7,33,26,6343.22
19902,31,477,30,10,19,1351.12
35967,37,843,23,17,4,2126.82
16360,57,1995,29,11,32,1123.86
28463,46,2705,8,32,4,1685.47
17758,28,219,7,33,33,1566.78
123979,25,1174,29,11,22,4883.15
83056,35,301,37,3,25,3271.20
43322,14,2620,19,21,10,2565.99
174530,5,2918,7,33,2,7019.21
28080,58,1300,27,13,11,1677.35
376161,32,2897,17,23,12,7324.07
43291,45,2722,21,19,33,2558.53
12187,48,1930,1,39,5,991.14
3298,39,4070,29,11,23,624.70
36346,19,1258,23,17,5,2149.64
12020,38,3871,30,10,6,750.75
62441,43,2203,28,12,4,3357.39
24387,51,1389,13,27,29,1557.32
9415,17,3535,1,39,25,1118.90
101802,28,691,6,34,8,4026.31
2804,14,2760,2,38,13,744.72
184766,17,4064,12,28,28,6166.15
53472,14,3486,13,27,36,3159.87
44812,47,1421,24,16,36,2659.99
122309,14,2905,10,30,34,4810.41
14587,35,2481,7,33,1,867.96
160165,22,3410,20,20,37,5708.14
168229,22,1771,11,29,21,5828.84
59085,40,2553,34,6,37,3216.16
7720,33,3808,33,7,10,884.01
150012,58,3320,29,11,27,4978.57
9398,56,3484,10,30,15,755.79
46773,16,3677,35,5,39,2764.19
32918,5,649,18,22,7,3806.31
11514,51,3773,24,16,10,988.50
130295,26,2350,16,24,31,5125.79
6036,35,2463,2,38,22,630.38
6823,48,346,7,33,4,555.22
29107,52,2294,33,7,33,1720.98
43846,59,3399,12,28,4,2433.40
16135,49,1886,30,10,24,955.50
877,42,2547,13,27,7,139.60
4766,48,3770,2,38,33,387.65
22272,12,3050,21,19,21,2309.81
939,59,1537,5,35,35,118.55
167293,11,3379,17,23,15,6278.23
15616,55,3726,14,26,18,1112.35
4989,52,1684,4,36,23,465.35
116618,38,1538,39,1,39,4445.83
68926,31,2283,15,25,27,2789.55
12681,16,2090,5,35,12,1491.39
9852,22,3221,6,34,13,1287.71
172017,28,192,33,7,14,5715.98
19647,29,3122,28,12,1,1700.46
2346,58,3785,20,20,15,301.23
18889,37,348,33,7,17,1125.15
152749,41,1892,19,21,39,5194.07
77767,38,2078,34,6,29,3072.51
54283,44,2566,26,14,9,2641.17
179419,45,2603,20,20,35,5608.55
5912,22,337,2,38,38,699.17
95727,7,3878,5,35,12,3806.34
4757,34,1259,18,22,33,521.38
66110,28,2241,18,22,31,2672.73
196901,50,2532,2,38,31,5862.38
177140,20,365,33,7,2,6056.09
194660,54,3950,29,11,18,5769.80
134542,16,1101,23,17,33,5447.92
392186,47,1922,4,36,6,6972.96
33139,53,10,32,8,36,1963.55
6434,25,2652,14,26,16,761.42
22692,22,2900,1,39,10,2058.79
9149,59,273,14,26,29,1014.45
184704,14,3587,13,27,31,6516.36
6775,13,1986,28,12,20,801.83
121010,49,3265,21,19,20,4361.84
26542,57,2581,10,30,29,1646.31
105116,28,1503,23,17,33,4134.91
8652,5,3376,18,22,22,1024.83
21658,12,3323,18,22,32,2205.84
114657,41,3614,10,30,8,4338.45
92729,31,308,2,38,4,3652.54
137381,50,2646,37,3,39,4889.99
11897,48,1208,22,18,34,965.28
65222,42,1632,2,38,11,2572.50
92499,53,3039,9,31,11,3628.60
19335,9,2517,30,10,25,2235.94
20612,53,2200,28,12,19,1386.36
29833,12,575,16,24,27,3450.93
23615,6,1379,25,15,16,-1.00
357162,37,1836,13,27,30,7209.58
7774,50,3469,5,35,24,681.58
91159,4,2195,23,17,24,3619.64
31869,50,431,39,1,15,1883.45
103620,18,387,7,33,11,4082.33
50472,58,2362,13,27,6,2726.65
102974,26,3968,28,12,18,4060.25
123765,15,3877,16,24,4,4873.60
24838,14,614,15,25,20,2575.86
190761,42,3849,19,21,12,5598.56
15781,33,3315,14,26,13,1384.97
89279,52,2693,4,36,26,3518.09
169376,37,1743,21,19,33,5532.37
180369,60,3422,28,12,27,5554.84
1897,46,2374,6,34,17,306.39
288985,25,25,3,37,7,7169.13
7588,32,3042,25,15,3,878.65
6743,54,3427,36,4,16,569.38
3080,17,320,17,23,18,674.85
7398,19,3792,39,1,2,875.01
116539,35,1419,25,15,36,4550.30
103894,52,2722,11,29,4,4076.74
20638,6,2244,4,36,17,2440.97
156054,59,2277,20,20,10,5084.98
6066,5,1128,11,29,3,717.93
24906,50,287,3,37,31,1473.31
37387,23,695,34,6,12,2212.82
20711,5,1631,15,25,4,2449.58
23848,24,1428,19,21,25,2016.54
18602,53,1304,21,19,27,1345.11
30567,46,2002,8,32,20,1815.87
10744,37,99,17,23,1,873.28
17632,52,2897,29,11,29,1205.40
3184,29,3122,23,17,11,376.81
243664,31,2305,12,28,4,6757.07
659,30,3425,5,35,11,109.90
138441,10,1222,23,17,6,5453.79
15474,49,1490,15,25,5,919.92
84316,38,2467,7,33,11,3337.09
4697,22,2689,12,28,13,555.38
94870,7,389,8,32,14,3885.43
194629,25,74,7,33,38,6380.79
153453,18,149,32,8,2,5679.56
43738,56,613,39,1,14,2479.25
22990,52,909,18,22,37,1559.05
132107,11,411,19,21,3,4639.88
23532,7,3071,12,28,28,2777.68
61560,26,2188,18,22,34,3633.83
77261,60,1046,30,10,30,3036.87
42935,35,158,26,14,29,2536.59
14042,6,1873,30,10,21,1662.54
186085,56,341,21,19,24,5709.02
46446,47,461,15,25,26,2685.36
69601,18,51,9,31,32,2794.43
19959,21,2832,5,35,39,1964.21
313978,44,3192,1,39,6,6775.09
980,52,2301,15,25,39,139.27
27933,40,3468,8,32,25,1837.74
97826,57,705,5,35,39,3840.83
111936,57,3310,14,26,20,4304.61
151457,3,3449,25,15,38,6656.58
20152,6,1392,16,24,7,2384.23
13887,5,2655,15,25,12,1642.89
466284,49,3699,17,23,36,7094.68
3214,29,2650,1,39,21,529.82
16698,25,2701,20,20,11,1643.56
15131,42,51,5,35,30,912.22
12591,60,84,18,22,1,977.42
132790,57,732,20,20,10,5338.20
17349,59,2328,31,9,1,1222.55
5462,52,1120,14,26,29,511.54
8679,29,3659,4,36,14,1114.90
10932,56,2228,32,8,33,817.19
454726,32,1893,13,27,18,7675.22
17108,59,2362,36,4,8,1218.71
176918,6,826,8,32,31,6987.64
7366,59,2683,9,31,18,706.54
114395,13,1353,31,9,31,4505.59
111340,18,2971,34,6,33,4381.90
183377,15,562,2,38,8,6311.10
14945,20,3130,11,29,39,1537.43
158910,56,3063,24,16,2,5169.49
90533,42,652,23,17,26,3580.41
136084,39,3481,22,18,36,4658.49
177104,11,1782,21,19,18,6403.15
198508,48,45,38,2,1,5950.19
258022,54,964,5,35,24,5945.25
41958,27,1864,19,21,3,2481.31
72335,25,3271,26,14,29,2901.24
7280,39,247,32,8,19,630.44
2173,47,591,27,13,33,344.32
188675,56,3360,29,11,26,6073.66
117584,36,553,35,5,39,4605.32
45116,53,1308,29,11,16,2562.81
102360,22,1191,11,29,5,4051.16
107490,19,1160,34,6,38,4235.95
56690,22,3033,30,10,17,3348.20
59851,37,765,23,17,36,3239.03
183489,52,503,9,31,28,5597.38
69405,44,1564,19,21,38,3450.19
7556,20,1795,2,38,11,894.60
186209,57,3706,32,8,21,5743.53
9578,49,355,9,31,25,818.07
11058,16,1745,2,38,36,1308.11
54982,40,22,31,9,23,2986.41
32509,24,1592,12,28,8,1922.39
6731,25,3679,15,25,34,796.83
139007,15,2274,6,34,19,5489.56
150293,44,162,16,24,36,5097.73
138662,47,3909,33,7,30,5040.64
9934,24,3602,11,29,38,1236.24
8157,20,577,4,36,13,964.88
1655,52,2989,35,5,19,237.12
841,31,1254,9,31,21,137.57
109709,31,2298,26,14,37,4337.34
1204,9,1250,15,25,4,309.09
48108,14,1907,13,27,35,2842.17
12485,13,1448,12,28,22,1482.23
79972,44,3062,13,27,14,3145.53
3196,46,2047,10,30,19,517.60
12736,52,865,9,31,27,988.65
23693,8,461,12,28,28,2800.70
120076,16,4028,13,27,1,4731.29
16572,50,2220,19,21,23,982.75
17876,58,439,26,14,20,1211.40
14900,21,537,6,34,17,1536.62
76752,53,1922,15,25,22,3022.34
86346,33,2271,11,29,9,3400.33
34058,33,2897,36,4,12,2027.43
7694,34,1357,10,30,34,861.89
15026,39,143,38,2,39,891.86
3913,55,3583,9,31,8,529.80
15771,7,2179,16,24,22,1869.57
23978,21,3984,29,11,3,2019.62
5729,13,909,11,29,18,677.49
1159,47,1169,32,8,33,156.28
151557,39,586,8,32,9,5148.59
3483,54,2692,10,30,32,480.52
48125,42,2767,3,37,12,2842.77
13700,41,3327,28,12,10,811.17
97057,22,3640,39,1,4,3817.08
14594,50,3817,33,7,31,867.74
6640,55,1645,25,15,2,596.99
40012,10,1558,9,31,32,3111.17
21034,4,1397,1,39,33,2489.37
73646,10,2804,17,23,4,3296.43
23018,20,2208,23,17,35,1954.20
29992,53,679,8,32,26,1777.74
12947,57,1949,13,27,31,1041.56
4999,41,187,16,24,23,477.19
440003,39,3903,16,24,24,7305.23
19169,13,3401,33,7,23,1992.24
135944,25,3802,34,6,21,5342.34
17274,59,282,12,28,11,1225.07
7463,37,795,29,11,1,713.83
107163,29,1144,25,15,11,4219.69
9950,23,1435,18,22,30,1184.50
17592,25,2436,16,24,21,1692.40
6643,8,836,22,18,29,786.60
198676,7,2741,21,19,36,7074.07
17439,27,2262,24,16,8,1564.86
44515,41,3467,35,5,13,2630.90
5528,15,43,27,13,37,653.98
4827,32,3797,6,34,38,555.36
23490,35,3350,2,38,5,1615.52
8616,43,2016,23,17,6,853.28
385210,34,1110,1,39,35,7266.17
124675,16,2256,39,1,30,4907.27
4037,13,3084,14,26,6,1154.52
182123,39,1317,6,34,38,5624.18
2650,59,4056,13,27,11,334.62
202921,34,3147,28,12,38,6210.01
9046,27,3028,21,19,3,1069.08
39530,52,2913,12,28,6,2337.14
19550,6,3324,26,14,7,2311.27
67879,24,1106,22,18,4,2684.57
20331,21,1406,29,11,2,1996.23
577,43,3100,29,11,1,99.97
1516,25,3314,32,8,33,301.31
48482,31,518,7,33,9,2863.40
146665,46,2952,23,17,27,5005.53
14633,54,3669,25,15,2,1144.64
1403,19,2946,30,10,1,223.60
2131,12,2264,30,10,3,605.03
33695,53,2402,36,4,5,1991.30
109732,31,1834,23,17,11,4337.90
17732,17,504,32,8,27,1830.65
11850,41,852,8,32,29,778.52
19255,41,407,17,23,21,1141.22
5290,26,2514,20,20,35,625.62
138352,15,3446,12,28,1,5394.07
5171,26,3826,27,13,33,611.29
12698,49,2645,8,32,4,1065.21
22611,10,2416,23,17,24,2673.65
178036,25,3065,1,39,33,6009.09
156233,48,3983,11,29,6,5256.71
163506,45,415,34,6,2,5347.50
11606,59,3716,16,24,4,915.15
482479,13,938,3,37,2,7906.03
146369,15,547,24,16,39,5616.22
8280,9,2023,30,10,2,979.43
14266,10,3921,35,5,38,1686.36
18398,45,2991,35,5,19,1306.91
25176,58,276,20,20,8,1587.77
160334,53,452,24,16,37,5411.63
605,19,2931,39,1,33,114.09
18985,40,1318,3,37,37,1124.30
15371,4,1771,33,7,33,1818.81
12695,48,154,37,3,19,1031.93
16400,11,3346,3,37,19,1929.68
116004,54,3987,6,34,16,4449.95
17679,58,2110,1,39,22,1208.95
138164,33,586,34,6,18,5034.20
34509,24,2608,21,19,21,2041.34
6899,57,3658,5,35,11,599.76
40873,13,1481,26,14,38,2425.63
17602,15,3727,7,33,39,1802.02
218586,33,3673,20,20,17,6396.78
3438,24,2242,35,5,36,645.95
37952,30,2560,22,18,10,2245.44
120879,10,2389,19,21,17,4042.71
64557,9,1904,16,24,12,3816.53
178757,60,2109,2,38,31,5458.07
109390,37,3252,1,39,26,4302.33
26370,23,783,19,21,34,2095.88
9358,14,3622,4,36,2,1515.67
289251,16,3550,23,17,17,7395.19
174019,35,3320,36,4,13,5633.91
86954,42,1315,32,8,37,3440.71
19014,26,1485,1,39,8,1685.72
7018,58,2779,6,34,19,699.69
55101,36,876,22,18,26,3149.45
16151,39,2578,26,14,16,955.67
26528,19,809,25,15,32,2146.13
10503,12,151,34,6,1,1242.58
12437,12,181,14,26,33,1471.11
12227,24,2662,1,39,26,1360.34
128010,42,2175,17,23,11,3853.95
141349,9,3758,26,14,20,6119.11
58885,7,2568,27,13,22,3481.42
511,35,1362,38,2,23,105.50
133722,46,3191,22,18,20,5191.36
17656,12,383,7,33,15,1877.10
67908,6,3200,24,16,39,3992.22
26494,28,800,10,30,4,1571.49
5188,11,1649,7,33,22,613.84
355033,59,1322,35,5,39,6681.73
14013,10,2806,19,21,25,1654.98
5436,19,901,28,12,9,642.91
10653,55,1351,24,16,33,915.71
29475,3,1794,33,7,7,3477.29
23914,26,1688,23,17,30,1908.64
405997,46,3731,27,13,15,7132.09
128568,52,2022,16,24,4,4469.01
22177,49,2365,7,33,11,1311.79
15046,48,1421,1,39,5,1144.84
15787,8,1302,14,26,24,1868.05
7982,48,1949,34,6,19,651.72
5534,3,828,22,18,33,654.69
16415,3,1410,23,17,14,1942.11
102492,14,533,21,19,38,4040.42
39203,58,1221,18,22,23,2316.88
7675,43,2374,14,26,21,760.87
9277,30,3487,9,31,24,1103.40
44066,30,1282,34,6,8,2605.90
12870,25,1585,16,24,12,1338.27
104134,58,484,14,26,12,4107.50
196140,48,1956,8,32,17,6029.53
232484,37,3537,28,12,18,6330.30
330745,22,802,33,7,38,7428.32
10624,51,2296,21,19,14,898.75
8131,23,3978,7,33,15,965.21
199710,41,1965,7,33,2,5869.05
20266,5,491,8,32,15,2399.73
52939,46,1499,8,32,31,2797.40
1048,46,3008,13,27,30,150.32
10905,53,1357,28,12,33,806.83
134789,44,1687,39,1,7,4666.91
28304,19,1571,33,7,6,2268.11
67168,31,104,7,33,1,2988.89
21191,7,1772,26,14,20,2506.31
192046,29,2723,30,10,20,6257.28
13489,49,1389,34,6,4,1047.74
50167,5,4025,22,18,29,2970.84
447282,9,2988,21,19,36,7971.36
67996,7,3577,28,12,12,3868.85
79166,8,502,34,6,11,3353.18
6688,38,2053,31,9,21,686.96
12168,3,520,34,6,7,1439.51
495930,18,2649,23,17,17,7920.02
15171,28,3900,38,2,39,1389.71
19011,5,4077,2,38,23,2248.65
29139,35,1003,24,16,7,1736.07
4653,60,345,12,28,39,407.06
19763,16,3328,27,13,36,2202.37
49543,17,1872,37,3,12,2928.06
32805,56,3193,11,29,11,1939.44
53483,5,2626,20,20,15,3162.78
66677,58,301,34,6,38,2624.67
3774,7,105,24,16,5,1002.88
777,40,2371,10,30,21,117.09
147167,45,415,26,14,11,5009.27
48216,46,1663,31,9,8,2702.93
174212,48,1756,23,17,22,5414.26
15459,51,191,36,4,13,1097.09
19171,23,1950,31,9,32,1800.85
17210,9,170,30,10,27,2037.59
234300,52,239,13,27,2,6094.89
768,56,43,13,27,7,102.01
21453,9,2275,24,16,20,2537.17
1032,44,3907,23,17,35,141.37
21777,6,3166,16,24,19,2573.31
4146,15,2376,9,31,8,1029.30
131417,18,3791,10,30,35,5207.49
28867,7,1760,23,17,38,3410.03
76633,12,3259,5,35,12,3241.75
12819,11,2251,38,2,2,1524.99
1640,41,2114,18,22,1,297.93
94320,33,616,8,32,14,3708.75
23406,20,362,1,39,36,1854.68
3607,15,2022,2,38,35,894.03
23477,58,1436,21,19,7,1502.25
161200,23,1831,37,3,25,5730.25
23091,25,3711,35,5,15,2022.52
19144,12,584,13,27,29,1984.65
174856,39,2786,27,13,9,5495.03
14247,56,505,16,24,9,1054.40
56116,44,2044,6,34,20,2703.59
26845,45,1738,1,39,32,1596.25
14650,6,2231,37,3,25,1733.05
35991,35,3985,2,38,3,2129.06
93098,54,1262,6,34,38,3663.55
81389,36,1502,35,5,36,3214.01
157768,28,498,19,21,26,5475.46
20936,58,3379,1,39,26,1404.17
379421,43,922,36,4,12,7175.96
29555,54,2176,15,25,15,1748.18
39861,51,976,22,18,33,2356.94
128482,52,396,16,24,1,4457.38
15654,60,1209,1,39,19,1125.78
13757,58,3132,29,11,22,1046.06
9602,53,3264,23,17,8,1090.99
19599,6,1135,20,20,3,2316.02
355781,49,2942,31,9,23,6888.18
179832,46,448,30,10,15,5627.48
180957,20,253,12,28,23,6168.41
6639,24,323,26,14,20,787.01
165273,51,1844,10,30,28,5461.47
8758,13,3085,6,34,23,1036.10
230254,25,52,25,15,15,6811.12
380052,57,3169,39,1,2,7066.40
380542,47,467,30,10,7,6970.14
18108,41,2281,11,29,13,1072.41
188167,58,62,36,4,12,5859.27
8889,44,2627,7,33,14,631.55
162094,56,2746,24,16,24,5251.65
3142,39,2391,21,19,18,595.30
50433,59,1383,12,28,3,2724.78
17492,42,2230,30,10,15,1039.19
192810,51,2834,23,17,3,5641.64
3955,12,3947,38,2,21,469.06
9863,30,922,25,15,31,1056.75
5316,44,728,8,32,10,502.02
2013,58,1558,2,38,23,258.50
181469,24,4060,28,12,36,6007.49
96185,10,463,10,30,35,3794.47
79602,58,579,36,4,7,3134.20
15043,43,1073,16,24,3,1050.87
19237,39,92,38,2,21,1139.92
356648,6,2071,2,38,3,7807.60
20604,6,1912,18,22,28,2433.69
175375,47,1349,2,38,16,5510.21
96822,11,389,5,35,26,3929.73
67074,18,2627,33,7,39,2733.88
697,41,3974,22,18,7,111.63
171185,8,2531,13,27,35,6825.85
178157,52,3309,5,35,17,5520.87
15572,7,392,23,17,8,1851.16
17196,40,3837,2,38,25,1016.97
25176,15,1027,20,20,7,2482.26
16518,48,2404,23,17,29,1222.14
28122,21,3952,10,30,32,2213.27
277859,38,1837,23,17,24,6736.02
139133,27,4005,17,23,10,5143.97
45660,33,2927,6,34,32,2699.86
339382,27,215,3,37,28,7346.01
179307,15,143,24,16,5,6122.46
11146,11,1096,36,4,2,1319.58
9447,14,2659,2,38,11,1117.63
1296,38,2844,26,14,29,170.83
3270,14,959,32,8,33,387.15
1349,8,3434,1,39,39,346.56
358775,60,1246,10,30,15,6718.23
2216,51,3343,16,24,1,323.55
54717,41,4048,36,4,23,3085.05
17097,28,2170,27,13,6,1545.72
198340,12,2270,4,36,10,6996.30
447638,46,2105,6,34,15,7221.10
20340,20,353,24,16,36,1853.40
37724,8,578,39,1,5,3029.90
54072,9,1472,15,25,15,3197.10
5192,25,3605,8,32,38,613.47
187361,54,2048,6,34,21,5877.18
135789,52,2573,37,3,17,4837.70
180826,27,636,38,2,16,5851.45
4557,11,1444,23,17,4,-1.00
27446,36,500,33,7,13,1624.39
122979,9,1346,27,13,27,4841.69
13826,9,2216,38,2,25,1637.15
103502,53,1983,23,17,2,4053.09
15491,16,2356,2,38,23,1704.98
7013,53,989,12,28,27,653.88
12205,29,3112,3,37,20,1203.50
55936,21,114,12,28,19,3304.71
19904,16,3941,8,32,23,2119.34
65006,44,1858,20,20,11,3350.84
319013,12,3770,31,9,28,7554.93
49650,31,2705,38,2,12,2934.32
18326,14,3304,39,1,15,1930.42
257195,55,3563,17,23,35,6085.07
20455,34,2919,38,2,13,1542.61
193503,17,1341,33,7,28,6470.15
4249,22,1085,39,1,6,530.94
151248,41,2703,38,2,7,5135.80
157832,60,1848,29,11,25,5139.05
2712,53,2612,38,2,2,381.08
15211,26,875,3,37,3,1467.66
26048,33,1830,30,10,23,2020.91
15808,40,1226,36,4,13,935.28
483491,32,653,4,36,30,7635.01
276820,39,2013,5,35,17,6717.05
4159,7,41,27,13,18,1080.70
108142,9,256,32,8,5,4271.12
17575,56,347,29,11,14,1291.18
153906,40,1928,1,39,29,5197.99
133734,54,3378,8,32,21,5251.45
29827,46,2444,23,17,26,-1.00
9341,17,3020,1,39,34,1112.16
43177,43,943,39,1,16,2550.95
94620,10,1743,1,39,25,3869.50
161781,7,3953,36,4,8,6815.14
54446,40,3338,29,11,31,2957.79
53329,4,2405,19,21,31,3160.46
4916,44,86,25,15,37,465.18
53615,23,1119,15,25,30,3169.70
28837,6,2461,23,17,35,3401.38
4282,53,2928,26,14,11,601.92
10659,13,3386,18,22,11,1262.42
164284,50,1237,39,1,27,5415.63
80181,53,305,3,37,23,3155.28
13624,45,1862,25,15,39,967.17
141693,8,2663,39,1,18,5582.52
21122,8,1956,33,7,16,2497.73
110132,19,3633,37,3,17,4339.28
65868,34,2627,8,32,19,2800.06
179952,45,1481,14,26,11,5596.63
24220,16,3699,3,37,22,2488.64
68513,57,21,17,23,31,2694.30
22634,37,934,31,9,26,1446.95
17196,12,845,10,30,5,1905.52
248121,56,649,27,13,17,6374.74
19877,33,1514,5,35,5,1666.60
187100,16,2340,38,2,23,6206.55
77419,22,410,6,34,17,3099.47
45995,29,102,2,38,23,2718.58
19070,17,232,13,27,3,1929.54
31040,29,758,36,4,18,1835.42
189563,56,1534,24,16,10,6104.39
14708,44,290,9,31,8,1042.63
3131,40,676,1,39,4,580.41
2589,8,1375,22,18,14,702.74
34533,20,538,23,17,23,2206.32
28102,10,30,17,23,37,2950.46
8316,5,3898,39,1,35,985.99
338670,57,1344,12,28,14,6613.44
13163,12,3853,27,13,36,1556.94
6492,41,2229,23,17,15,385.91
124861,10,1093,31,9,4,4195.07
24637,4,200,20,20,25,2911.16
140523,45,2597,18,22,16,4970.94
173454,48,803,24,16,24,5417.78
7896,12,3760,39,1,35,935.58
1831,51,1660,29,11,16,267.01
134439,23,4,29,11,10,5746.53
113581,31,1810,3,37,22,4458.35
15277,44,3407,24,16,1,1074.90
176791,42,1532,1,39,39,5235.17
32493,37,2500,39,1,16,1921.18
7447,55,2949,1,39,36,633.66
228603,52,2814,37,3,10,6150.65
89636,23,395,8,32,39,3526.01
14430,52,1361,9,31,31,986.15
4300,39,2113,36,4,9,793.77
4480,8,3596,39,1,36,530.04
169793,41,1165,7,33,14,5296.38
185714,42,133,23,17,36,5432.48
14973,26,3764,31,9,28,1453.00
21767,18,710,7,33,3,2156.72
25461,9,832,13,27,29,2996.05
95703,38,953,24,16,31,3769.45
13190,11,3092,10,30,21,1560.98
7459,30,3218,19,21,18,864.54
473342,36,783,16,24,12,7628.33
46523,30,1021,29,11,1,2750.35
54191,10,2747,13,27,3,3203.44
4712,49,4056,21,19,6,397.93
75457,22,27,22,18,26,2998.21
12497,3,761,9,31,17,1482.21
25855,36,2683,19,21,25,1605.75
27083,53,75,5,35,24,1602.57
48027,10,1671,2,38,1,2843.31
21750,21,231,20,20,3,1899.34
356026,60,359,36,4,10,6723.41
13741,54,2454,16,24,32,1077.68
140026,58,3832,26,14,38,4839.31
2786,38,2597,17,23,2,543.05
45199,12,187,28,12,24,2677.05
18467,40,2533,24,16,2,1093.13
12061,48,719,10,30,12,981.20
2504,12,2331,19,21,31,642.04
29310,48,2749,14,26,4,1733.52
7270,12,2837,28,12,2,859.87
66258,45,322,13,27,21,2830.31
6238,35,1442,22,18,6,647.28
13798,33,593,13,27,6,1239.02
186052,25,1702,6,34,11,6053.78
37044,46,2910,33,7,37,2189.06
6042,36,3610,18,22,10,622.49
24849,15,409,29,11,11,2431.68
198247,25,2174,14,26,33,6666.54
13073,41,1494,3,37,13,840.96
28311,47,3165,20,20,36,1674.12
101398,5,1611,14,26,14,3999.11
5980,47,302,33,7,23,472.92
10253,9,280,3,37,8,1212.97
112778,22,3006,8,32,35,4440.78
4087,50,388,29,11,4,607.16
121417,58,2619,25,15,31,4565.13
43533,9,3588,3,37,9,2584.27
17165,8,3379,6,34,5,2030.75
37025,21,487,24,16,33,2191.56
16261,45,1665,14,26,7,1152.97
109407,17,3358,5,35,38,4306.53
16573,11,2355,7,33,34,1958.57
2458,40,2718,36,4,9,457.42
5608,3,82,24,16,30,663.62
102248,44,1290,7,33,2,4036.61
11928,30,3769,33,7,32,1132.82
44532,31,2161,19,21,25,2631.62
13215,14,153,4,36,36,1543.30
4683,50,3918,13,27,1,410.24
33559,9,2919,8,32,11,3904.34
36700,15,2170,34,6,30,2676.81
65700,46,2642,15,25,7,2604.53
15835,39,2780,21,19,34,940.42
170157,49,2380,35,5,4,5335.36
9190,40,2268,31,9,18,740.45
52143,4,3484,16,24,1,3084.64
302464,47,2263,21,19,21,6650.84
34607,37,1418,24,16,33,2046.04
177754,27,1469,23,17,29,5826.40
35971,18,2842,36,4,21,2134.78
5289,22,19,36,4,23,625.53
688,16,4050,20,20,18,144.77
11002,22,1351,25,15,20,1287.68
64809,8,3932,19,21,32,3831.04
47065,53,3018,16,24,23,2527.89
14539,16,2334,5,35,11,1607.56
162737,51,2678,7,33,30,5386.82
3758,59,3524,17,23,37,474.57
37193,41,76,4,36,37,2201.03
9546,25,424,10,30,34,1278.97
7850,7,2886,29,11,9,931.11
9419,15,3521,1,39,35,1115.30
5586,40,2192,36,4,12,541.25
24336,18,2285,20,20,39,2245.21
458286,50,565,20,20,33,7190.44
93699,9,4050,39,1,1,3854.75
15440,54,1616,7,33,15,1204.25
129934,10,2958,3,37,5,5113.77
111432,43,1598,17,23,15,4361.25
45995,5,2436,4,36,16,2730.70
